Age,Income,CreditScore,LoanAmount,LoanDuration,ExistingLoans,Balance,JobType,MaritalStatus,HomeOwner,Default
67,23738.942726436566,542.7150864828957,17527.0980327688,36,2,10227.442063918132,self-employed,married,0,1
63,45365.841542083625,579.0072509759086,11594.2267581058,60,2,-134.8689561509127,employee,single,1,0
43,40331.54124774784,518.543913611473,10253.720957945983,60,3,5801.145765847179,unemployed,married,1,0
64,48346.3255818781,545.4479016841026,10146.22424145961,24,2,4075.6810523482245,employee,single,0,0
58,42900.29169397472,688.4259499900038,19303.588872520362,12,1,10673.229879703751,employee,single,0,0
40,30233.456544788947,629.9170296114222,3843.919008314275,12,1,-642.4480244744427,employee,single,0,0
43,51525.00988435472,668.469152810247,12137.005745413817,36,3,19409.66009684212,self-employed,married,0,0
65,30634.025796196314,795.2461985276058,4294.005959771173,36,2,4302.063322512502,manager,single,1,0
36,-6495.057841749069,626.3222565430192,20381.21118228136,24,1,7953.7806647247635,unemployed,single,1,1
62,41929.794219313255,700.742714654579,12646.443100533283,24,3,10549.993328011213,employee,married,1,0
28,31688.894091490154,652.2508409761003,18827.245477748864,24,1,4216.002627319423,employee,married,0,0
41,45731.957565949524,871.0147626185202,23746.763475468797,48,2,4540.232457618886,employee,single,0,0
21,69983.07603909571,408.58824858020904,23864.989263388252,12,0,2988.6764247254887,self-employed,single,0,0
28,70416.09539722087,592.5870179222303,7845.290942251035,24,3,1458.1374954755283,self-employed,single,0,0
49,37523.1561666724,702.3219179385185,17166.219972024188,12,1,6087.436591170883,self-employed,married,1,0
52,27602.272431309168,589.7675683657649,22849.75813979212,60,3,4458.933279300181,manager,married,0,1
58,48770.24922876883,695.2857245847985,19875.33524917587,60,1,2962.5032066980166,manager,divorced,0,0
25,34446.616122004685,645.1936645682649,20567.31190251986,12,2,3196.1442078651935,employee,married,1,0
67,45876.64783520414,719.1959070409309,2516.7356036799665,60,0,7304.933815572569,unemployed,single,0,0
42,30087.088566597187,559.4301735657873,19768.028751958453,60,0,1809.7458825978229,self-employed,married,0,0
67,43760.386240341286,663.8273848493084,9449.480925418155,60,3,4012.140926431081,manager,married,0,0
54,27820.387715597855,687.2814584010707,19652.802351835177,36,2,8594.669567156427,manager,divorced,0,0
21,57763.80124047199,660.5431326569069,19499.65592190081,36,1,5988.901880277198,unemployed,divorced,1,0
46,31150.334638710814,661.9529987936711,19129.420629905653,12,2,801.7629345655632,self-employed,single,1,0
63,49916.53803602453,746.1944724623647,14225.455960984156,12,2,4904.51572501212,manager,divorced,0,0
30,21028.490752217214,515.6075402796084,24212.63952169919,48,2,6748.086484571877,unemployed,single,1,1
50,51717.60784916037,659.9973752633348,18572.15604384404,36,0,8957.088764944969,unemployed,single,0,0
38,25504.238960976996,553.2681493696576,17250.611623592893,12,1,1978.4853330203973,self-employed,single,1,0
37,43917.652104617635,710.6088749541049,8459.124042732048,36,3,2765.8811091954612,self-employed,single,1,0
46,55348.0146002198,582.9653134104227,17772.637034018404,48,2,2219.360045119214,self-employed,divorced,1,0
28,37000.25652164831,452.20434735245215,28850.97478966614,12,3,2417.919202432846,employee,single,0,1
67,24562.496338811005,712.517393139796,5268.722602261019,12,1,6620.01886278846,manager,single,0,0
60,47452.18760703882,628.5302964832825,20110.742685996498,12,1,7377.956519534596,unemployed,married,0,0
69,27385.27901520178,678.5303692881282,20993.67523719258,12,1,9203.613971532333,employee,single,0,1
32,33936.31601204157,764.160712215925,27078.635831951487,24,3,4635.300363696925,self-employed,married,1,1
47,43981.93989243591,679.7120868745789,20080.18052689201,36,2,-621.2918191178996,manager,divorced,1,0
28,60410.140541615576,663.5542467127159,15074.752042645081,36,3,7677.880657829852,manager,married,0,0
45,40398.30030699203,646.2183696616455,17958.281013198884,36,1,5636.574713630335,employee,divorced,1,0
66,40342.862647676855,558.2154813000791,13123.609621010632,48,1,5239.877917264012,unemployed,divorced,1,0
24,51062.69340434277,632.7801713523687,23534.805923676526,24,0,-133.61395324488876,employee,married,1,0
53,40755.57845009495,807.9118862754067,4157.142368315537,36,3,4216.656545578637,manager,divorced,0,0
21,49532.95299749347,619.9824615892882,11584.901776286812,36,2,225.3808554971256,unemployed,divorced,0,0
39,56178.003190944204,637.5189072461396,18123.09016573587,12,2,6927.859953783038,employee,divorced,1,0
51,35083.942745980006,750.5667913684276,23196.515450167903,12,2,3280.42388518464,employee,married,0,0
36,-9125.159508701829,526.6969071278434,14903.51611609289,12,1,2921.862414541767,self-employed,divorced,0,1
34,27731.093596218005,699.6099240765549,9523.637702535065,36,1,-1148.6219323561281,manager,single,1,0
68,58130.230162529544,522.8896064155961,13523.890727673983,12,2,9108.38347873617,self-employed,married,0,0
25,39493.528279035185,681.9350973505168,12431.268838302822,36,4,3965.7414750825783,self-employed,single,1,0
61,34913.045936081515,648.2072441281439,12753.173814205662,48,0,5347.92308135103,unemployed,married,0,0
46,57501.77489804811,698.9920128638411,11953.748591108519,48,2,2058.0396372297814,unemployed,single,0,0
48,38480.126256551564,569.0020503876488,11956.798557653725,60,1,-1602.3002398666167,manager,divorced,1,0
22,8612.001913762662,607.1973532246744,2988.426492134371,24,0,2873.4976472909852,unemployed,single,0,0
26,17420.46908487485,703.1242362644466,17101.076190688833,12,1,3513.834648909146,manager,single,0,1
29,46279.72031225359,609.2133986798559,19723.134887161417,12,3,6171.040083659371,unemployed,single,1,0
53,38996.635876079104,710.4412208422802,25488.764701931952,24,1,3579.870356443472,self-employed,married,0,0
61,61819.84718243833,666.7335848551002,21022.806697288874,24,1,2126.6045612108833,manager,divorced,0,0
45,29000.96974293735,614.3398593655871,20665.52050407351,60,4,-1013.3575885693353,self-employed,divorced,1,1
68,35357.48856994308,624.771665757546,17072.084371967005,24,1,5193.813981690993,unemployed,single,1,0
33,26732.453904099704,650.2803865334895,2662.1346977085195,36,1,1813.759224916531,self-employed,single,1,0
29,32191.087334793207,632.3854308766879,16960.98785210219,12,1,10283.226135062792,unemployed,married,1,0
33,11621.441481195641,708.419980298636,15786.636771395264,24,2,5600.586645352408,employee,single,1,1
51,34214.73003924202,620.2976536380733,22209.113383588076,36,0,7248.411360131963,self-employed,single,1,0
61,39221.96704345147,604.1575259030222,18972.35043896094,24,2,4004.845334843314,manager,single,1,0
31,37955.037363014744,722.8201345226289,14090.891498178271,36,2,5805.121159071646,self-employed,married,1,0
24,72243.29895599214,616.2296668741767,28707.065588388992,48,1,1437.1387369189865,self-employed,single,0,0
54,67502.26865765471,606.7702703787993,20939.19519529045,36,1,287.1246973215766,manager,single,0,0
58,28736.50793558372,451.1468958743144,17379.052432992932,60,0,5060.524309394226,manager,single,1,0
66,9340.949580211061,566.8397305116856,18187.19651481236,36,1,7281.566620804304,employee,married,0,1
24,38511.99470602665,582.9098017069431,15428.275450009722,24,1,-2783.2470802463095,unemployed,married,1,0
58,45647.65207255931,606.789552599362,15115.5311871779,48,1,3003.5860367838363,unemployed,divorced,1,0
39,27092.73889925747,592.2288626696909,-191.53300211474016,48,1,12368.488431553567,manager,married,0,0
26,27835.365491114157,728.6440118943161,8594.413745723934,36,4,6916.91020667982,self-employed,divorced,1,0
54,63738.32453968798,587.9881884439134,11213.509399835919,24,0,11150.584134761992,unemployed,divorced,0,0
38,36136.72643282044,593.9498903809139,18154.440379487645,48,1,2463.820192845661,manager,single,1,0
33,49933.75278543608,662.4523357679785,3438.2155805630264,36,5,3168.37694002224,manager,divorced,1,0
61,26045.414532183324,561.8654496057055,11351.828430942964,36,3,8866.93328137803,employee,single,0,0
43,39145.89311912811,775.119372387742,10454.773964185086,36,1,7494.081421513302,self-employed,married,1,0
39,34954.92469548231,714.172543293025,15817.28372486939,48,0,4622.46169576126,employee,married,1,0
65,29869.401417950678,556.5530438313722,18171.861760973396,12,1,-50.063237074018616,employee,divorced,0,0
31,57329.50617282539,731.0933668693469,10479.312830693994,24,2,9627.407848907642,self-employed,single,1,0
21,19166.844855504787,747.7366511615962,10982.452111220522,60,0,15040.912590110845,manager,divorced,1,0
44,44500.85238266934,558.630821046511,10237.929154584941,60,2,-1287.4647531870123,self-employed,divorced,0,0
27,34673.17516764252,556.7866707392941,12269.102663185851,24,1,10614.476598997753,employee,married,1,0
45,46222.36723053812,601.1669483281493,14641.98057724856,12,2,3126.7954293705147,employee,divorced,1,0
41,34876.35051672464,536.7835904204073,24205.877346575697,24,4,3666.1253958474013,self-employed,single,0,0
35,53007.89592878409,587.5769172461781,7912.542208574704,36,4,6078.557950153336,employee,married,1,0
21,25904.461026217723,617.9900332225005,27255.88750155019,24,1,177.90688344001137,manager,married,1,1
32,57363.297875129676,690.3321889101185,6363.275387581803,24,0,4851.4462202224595,manager,divorced,1,0
27,39567.959579883674,656.49804025202,21682.49485474489,48,2,-1445.0145112086784,self-employed,divorced,1,0
35,20072.462064773146,638.1582794772244,11669.42838703976,60,1,6904.329959112819,self-employed,divorced,1,0
41,50203.23183854235,611.346136406007,8623.292771897053,60,3,13934.888151852676,manager,single,0,0
39,37017.25384723523,545.3635400029299,24218.158869279374,36,6,2441.874043345351,unemployed,divorced,0,0
49,14382.431107906836,697.3374181425589,15572.269225251424,36,2,4325.026646833154,unemployed,single,1,1
45,44987.02125638305,695.549932545897,15304.408500226617,48,1,4522.087295709006,unemployed,divorced,1,0
53,55098.935729165496,600.6521127206628,13060.468783608343,36,2,8945.87437596401,self-employed,divorced,1,0
69,59232.03610540197,561.9075887100462,10929.76208517702,12,1,6622.289476207205,manager,married,1,0
52,34324.7217610035,774.4883550021667,13762.078949958222,48,1,8681.384041407713,manager,married,0,0
69,42179.77082988607,669.7384360869545,-7588.297373464091,48,0,2975.0586591905094,manager,single,1,0
55,40758.04514189367,681.7574633060034,2024.1613776122358,24,1,6734.276019279186,manager,divorced,0,0
64,62347.0394735703,685.2118288559807,17746.227533031735,24,2,-8471.222931743432,self-employed,single,1,0
58,27842.671264400247,553.8013041134966,23279.441593304582,12,3,7669.850287956118,manager,married,1,1
46,33030.108216931876,769.9421267213493,24544.8958099301,48,1,128.8291648189479,manager,married,1,1
31,27479.195358252902,617.7201653644615,8301.010602618146,48,2,3689.6244740002976,employee,married,1,0
55,18262.742153306695,715.7633603143154,16349.750852533529,24,3,7981.004434576819,employee,married,1,1
28,43716.80771578123,766.6746162741422,-354.3257376949605,60,0,-1144.3593304796304,employee,single,1,0
66,64019.47497666381,656.510082561456,12540.273724596458,60,1,9357.7311928881,employee,divorced,0,0
34,37022.73312227408,555.4817273011906,20765.845671899377,24,1,4502.780754845104,self-employed,single,0,0
30,26771.550676852985,450.5223589211411,14877.51858041426,36,1,10812.461945148953,unemployed,divorced,0,0
22,42802.89553348102,646.926735255845,12677.765455300432,48,1,1388.6233638568538,employee,married,1,0
66,48836.772681589835,670.0115558186043,14906.977364891478,12,4,-2251.1508973877944,employee,single,1,0
29,37654.552938451416,603.5379893051505,23979.932871322148,60,2,4884.213138647847,employee,divorced,0,0
23,61053.02997931266,660.8548362765533,13287.08840289999,36,2,7348.304271388969,self-employed,divorced,0,0
41,27814.571585687172,684.4275870536846,15508.50949130314,48,0,7683.747755240885,unemployed,married,0,0
46,35695.455452314556,729.5142232635708,25635.762178589393,36,2,458.0474562910558,manager,divorced,1,0
28,44439.81857264443,631.7147687099033,13401.746760518867,48,4,-1498.5322804796442,employee,divorced,1,0
68,45894.45628926741,646.3726661231949,3544.3377652016407,48,2,3750.704104393741,unemployed,single,1,0
22,40708.421384472415,635.7119736453157,24578.856129910724,24,1,7065.775961902364,manager,married,0,0
26,20823.701164642778,652.687570666148,22109.163668257734,24,1,6863.147128425282,employee,married,1,1
48,75070.17106309495,608.945249526091,-516.6586120945667,12,0,11288.505345888578,self-employed,divorced,1,0
49,36460.4512743085,608.5627692404413,14088.703680624814,12,2,3506.179194330332,self-employed,divorced,0,0
46,41654.01277876985,613.5981728582159,14844.86120758402,36,0,-2379.5857528987553,self-employed,married,0,0
45,49251.41639759471,662.5012993295597,24580.555508299396,24,2,9786.665753136942,manager,married,0,0
32,30452.41956025706,582.2148777719091,14899.32822943277,48,0,5780.781256443017,self-employed,married,1,0
25,40853.89631306164,613.9204853498873,16161.427197672292,24,2,6128.751642003644,unemployed,divorced,0,0
54,29842.146435200586,794.6871973697126,16378.902349925882,48,2,8068.361568426335,manager,divorced,1,0
68,46233.261122113465,721.7119472403506,11737.367170354231,24,1,10054.574361474646,self-employed,married,1,0
57,35859.66027166646,573.4335138186707,24080.612474582515,48,2,4907.92006339919,unemployed,married,1,0
35,44030.777909570024,719.1738344474854,9454.124098254006,36,2,9706.206533312277,unemployed,divorced,1,0
64,24301.939802715977,700.1913659266947,11601.863062138766,24,4,7208.545056567139,employee,divorced,1,0
56,27566.253489906914,641.6864390816929,14958.445014718365,60,1,2377.670434768004,employee,divorced,0,0
35,19522.88984714797,593.3621642394878,5633.629696255572,60,3,4067.046111325955,unemployed,single,0,0
63,29342.048810106884,584.278871001181,27357.864494312264,48,5,7466.976093594023,employee,married,0,1
68,1397.1363445279057,667.907213822659,14994.010803009736,36,0,2164.7009430244184,employee,single,0,1
43,35393.4969146826,582.3013070242794,20772.251043454195,48,0,8545.836408545809,manager,single,1,0
26,31986.395920556104,737.777706373746,8297.591992287806,36,1,5632.734003388827,self-employed,divorced,0,0
66,42263.66445437604,760.4645270764007,19982.140575998685,12,2,6526.472956399271,manager,married,1,0
64,40669.11586651434,646.5756401945526,20576.160119060583,24,0,10762.02129420061,manager,divorced,0,0
63,58856.19652721606,741.1024649537703,21586.084667913077,36,0,6426.267510304792,employee,divorced,1,0
65,78914.65277161167,617.0760841357802,28334.998882871732,48,0,5285.647415661252,self-employed,divorced,1,0
41,57063.08519725953,592.8518573372704,11092.341464910938,12,0,4669.6461475675105,manager,divorced,1,0
43,33203.38615937368,738.0220144116192,13693.464435808877,48,2,4461.372160877032,manager,married,0,0
63,32599.13875435165,776.3893564484406,9083.256974400541,60,0,6249.197456814429,manager,married,1,0
36,53029.94563533572,807.0526389593773,14326.402400617664,60,2,10453.29193646566,manager,divorced,0,0
67,14749.829581407514,676.6124057181686,19648.81797621117,24,2,2552.894958663324,self-employed,single,1,1
35,35271.95610754781,718.96883161517,19271.65204203264,24,1,2250.171445316147,employee,divorced,1,0
45,36427.70597434213,674.8493782772919,26485.2658079093,12,2,10140.159580792119,unemployed,single,1,0
56,48761.972272282175,762.2702925358872,18431.379992924,60,1,2735.412240565785,employee,single,0,0
31,49207.9951921117,684.6627306751407,15003.93298828447,36,2,5864.379465410816,unemployed,divorced,1,0
35,28831.59189410456,714.4067030929627,7357.753995429648,60,0,2632.810140736537,manager,married,0,0
24,33784.41007442224,559.1665235837708,21064.24255376634,24,1,-1717.9378334258363,unemployed,divorced,0,0
41,46676.5638224906,631.5069779705861,13904.525265998167,48,0,5792.900773167847,self-employed,married,0,0
33,28016.19016121853,715.0908918913789,21223.292402140556,12,1,9460.671576104203,self-employed,single,1,0
42,58091.77652161424,707.9178195255495,12026.598561182214,60,1,4751.780592829101,manager,married,1,0
39,49137.62850160361,721.9122567895288,23404.954258285805,36,0,-926.6342530249121,self-employed,married,0,0
54,42572.64322292265,659.6523717752709,17704.218775709407,36,1,5436.282332201661,manager,married,0,0
34,45864.10897421379,597.8382397491777,21945.76488028712,36,3,1976.1944454184313,unemployed,divorced,1,0
24,32996.640745888006,645.2842773184836,17700.688922460482,12,1,-5478.020332983046,employee,single,1,0
68,30605.62866718572,653.7627491206803,8522.64539993031,36,1,4676.465113105838,employee,single,1,0
66,33629.166757919185,669.3392646826061,12442.357949003403,36,1,7070.73677555213,unemployed,married,1,0
47,47499.50038389774,572.5707658491931,6037.089376083864,60,0,9710.821912527666,employee,single,1,0
49,43015.2247106298,628.7306731450161,16292.520998952788,12,1,12027.418959848565,manager,married,0,0
67,33659.28310460935,642.9065912404697,4761.562329706827,48,5,7603.742709546039,unemployed,married,1,0
48,51243.72614961483,470.6222673004777,17057.133482951027,48,0,8734.269634422377,manager,married,0,0
55,37390.80366495769,716.6003825099015,-10336.760189778885,36,2,-138.26180031226613,employee,married,1,0
28,29600.33881616248,663.1212765312489,20669.531105817397,24,2,11487.303206185017,manager,divorced,1,0
36,43815.12263947781,671.2255096358575,7274.315103229668,12,2,10069.440726286204,self-employed,married,1,0
62,24804.55732565743,608.7602951177375,8322.587006028552,24,2,3531.538060133907,employee,single,0,0
56,14691.643750964482,696.9000300424202,24603.10810546992,12,0,7726.6405011513725,self-employed,divorced,0,1
50,39923.43136652104,583.445934085325,17238.484783917702,12,1,7324.27273379444,self-employed,single,0,0
38,30138.793094336746,596.014860461509,20924.34652597119,60,0,10880.854042201576,unemployed,divorced,0,0
22,36187.68470995226,700.2664036593437,7962.655658981739,36,2,4395.568911360464,unemployed,married,1,0
69,25499.006227833255,678.572938891524,21733.271290831675,60,1,2015.0694491999539,manager,divorced,1,1
33,58133.98209553855,547.7919787865364,14037.75361182691,24,4,3040.006521354625,manager,single,1,0
24,30077.608841077927,776.1896696070429,15823.367888523899,24,2,8587.183933455468,employee,divorced,1,0
46,33520.00932743785,589.3201877141482,25432.078241685085,48,2,-2679.4816405693373,manager,divorced,1,1
45,45668.249013748515,639.3925156302929,6859.732786265393,60,1,-6988.293756974012,manager,married,0,0
50,19350.785525159754,789.7429909281561,21391.251892523833,60,2,8576.996027871915,unemployed,married,1,1
31,18241.753401269438,485.2174744631929,17697.871238524334,60,2,6099.221856621198,unemployed,divorced,0,1
27,45714.2925354012,513.4991344024288,13508.367186464371,48,2,5073.85334521271,self-employed,married,0,0
51,33325.78554306746,685.3546949670814,7341.05220557406,60,2,-222.18651195382517,manager,married,0,0
64,26477.573396587664,451.71706273169445,13429.770745766202,60,0,-1839.5590583811518,unemployed,divorced,0,0
30,49050.5975942098,486.5205198011903,9271.532765404512,60,2,2461.8836660072566,employee,single,0,0
59,27821.175113380108,744.0126261035313,23307.97653353412,60,0,6446.780397478726,manager,married,0,1
33,35882.315506766136,617.2901305276728,15642.308287288639,24,0,2656.9771489311793,employee,divorced,1,0
51,26558.042980412305,825.6871647437453,10261.20796257092,36,1,8600.40080096809,self-employed,divorced,1,0
27,44551.55779374736,567.2184177557147,4936.782247219113,24,2,1183.7626319188325,self-employed,divorced,1,0
69,59981.14289075161,624.5214560903615,11758.676179824637,60,1,2922.619707361664,unemployed,single,1,0
62,12084.401060018281,693.2504580942868,23653.645867485775,12,2,7812.804218737478,unemployed,single,0,1
62,41689.86533125969,687.7222787340191,15780.026329070182,12,2,3492.339934061735,self-employed,single,1,0
56,52848.82662829525,629.6080307608923,13738.661672352693,48,1,3690.600158709615,employee,married,0,0
40,33677.8337904134,598.1231991246066,26890.81707648514,24,2,2426.0461854047494,self-employed,divorced,0,1
24,23034.36438556172,668.5089859473032,12098.177199985492,48,1,1684.2370367886078,self-employed,divorced,1,0
27,46314.45290691106,760.1508708940679,9341.763229817334,48,1,6416.70941558484,unemployed,single,0,0
21,55024.8025506565,711.0246951658636,17828.627299518397,12,1,6934.825178578501,manager,married,1,0
64,53357.83266468203,599.4025266951892,17936.95721191812,24,0,5908.593750205131,unemployed,married,1,0
65,45488.64006872241,570.6581883136528,10892.478347702454,36,0,2535.265577786235,unemployed,divorced,1,0
62,41468.70606412963,594.5768809832034,9416.342416667896,24,0,4194.032400346509,employee,single,1,0
67,26514.81166923548,548.1005691707347,25129.492112142994,48,0,11383.739133684705,self-employed,divorced,1,1
33,52978.67425515913,661.7927585861795,11969.09863830763,60,3,-684.3335083982683,manager,single,1,0
42,52149.35220028761,715.1028942987427,4836.884681887814,48,0,12543.565121714557,manager,single,1,0
41,22929.125220170994,644.2928001199678,16350.087735486923,24,1,5398.879384470188,unemployed,divorced,1,0
42,45467.19591769737,787.5813434343612,21262.14037798461,12,3,4279.494440093984,unemployed,single,0,0
48,49792.35813279678,792.0331660123752,13665.740249685456,24,1,8813.51335520671,self-employed,single,1,0
29,53231.7065811326,674.6188215062737,18759.890461161125,36,3,-3269.064276233472,employee,single,0,0
46,38875.15571309169,706.1550192381346,7668.648739643949,60,2,10521.278298319003,self-employed,single,0,0
29,27136.48638780784,577.9633617624442,19397.816275211873,60,1,12430.903315793525,manager,married,1,0
35,32468.257302039325,621.1354804928658,8313.491706526078,48,1,9351.891469836399,employee,single,1,0
30,24891.25212316058,751.7816302213239,17136.21228190261,24,0,-3409.1414756428676,unemployed,single,1,0
44,39234.09002327527,603.6581906169247,20373.686421350572,12,1,8056.671191201929,unemployed,single,1,0
62,36296.71905146964,768.9903845613162,15690.927778907364,36,0,11583.994232074734,manager,divorced,1,0
28,72175.5463115306,739.0051281659867,6351.865175140028,48,3,11170.995150943021,self-employed,married,0,0
44,53420.15713657198,710.1299168837086,6655.452147969279,24,3,-632.3569889055752,employee,single,1,0
36,54543.22100333645,556.1844088272288,26151.84739557023,12,0,9065.427326412024,self-employed,single,1,0
69,47070.28736241593,625.0410812743743,9623.01024554768,24,0,12182.28161111659,self-employed,divorced,0,0
46,34490.23529997223,701.5367071075302,20355.86781760594,12,2,5117.862874584077,self-employed,married,0,0
47,35869.15061772889,571.1401540398376,15828.631197326707,24,1,-810.8048911588821,unemployed,married,0,0
57,37241.96050275069,634.7938202226721,7971.71397285841,24,2,8314.610370899736,manager,married,0,0
24,42823.49909051701,710.1704759302111,11270.697223771464,48,0,9215.431874607002,employee,single,0,0
44,45837.54715335173,604.5462217662164,26898.831096346497,24,1,4443.16734269639,employee,married,1,0
39,40010.629415207826,582.2836406985082,39427.53326586909,24,4,237.10617654470207,manager,divorced,1,1
56,35641.022839853,505.9380432969457,12778.813669798019,48,2,8927.488336144654,employee,divorced,0,0
59,31088.26554268023,619.0692641828554,12295.352316939618,48,2,1924.7645375129678,employee,single,0,0
30,19110.268633251195,711.854521024811,3531.928600583251,60,0,6589.386906155483,self-employed,single,1,0
45,59250.68747569977,580.1677059738802,3450.5922558057246,60,1,11232.665420051784,self-employed,single,0,0
38,73082.94352398122,651.4297685174165,8999.236696843418,48,0,-1635.192387808078,manager,single,0,0
39,57990.05171392376,632.0632582564747,11884.975622235857,36,4,8631.055991877014,employee,divorced,0,0
56,21114.015611038805,596.6701155225562,14821.907291647825,12,3,4173.671878720797,manager,single,0,0
30,51805.24854461338,717.016447950071,19830.936437057073,48,3,4277.386864061699,manager,single,1,0
53,55356.64452431224,781.3817824932717,16546.133582605682,60,1,7057.265738131307,manager,single,0,0
25,33948.43452067963,730.3470354913362,19946.959291416162,24,2,1914.4638743433711,manager,single,0,0
67,47333.90859458543,594.3250878039428,10702.357984198308,48,1,299.92345228542854,self-employed,divorced,0,0
69,33155.45451216071,809.3892531076756,14504.453023706958,48,1,-2136.779088122711,unemployed,married,0,0
55,62933.9349222061,730.1122328184052,12451.300628882076,60,2,9927.05083767686,manager,single,0,0
64,45480.56383322971,613.4114344828567,6132.955085078978,60,0,3513.311259564145,employee,divorced,1,0
54,26242.667629434272,587.9738894310469,1181.9163146781266,36,4,7279.761649429464,unemployed,married,1,0
53,50047.121470140075,739.6831411075939,10316.000745328667,60,6,3059.87170047338,self-employed,divorced,1,0
41,55881.71010235371,663.9015361565819,-2366.8219711112106,60,2,352.95798650017696,unemployed,married,1,0
37,42971.97476703813,581.9388121049818,7069.861925068123,60,2,7609.250439756559,unemployed,divorced,1,0
42,47191.62537614902,638.1512816422494,18816.186228555707,24,0,6311.850294899288,self-employed,single,0,0
68,38953.69856156803,617.424254569491,16261.135025965383,48,0,4052.403384050296,manager,married,0,0
57,22985.793202806497,584.075270504957,15149.828317805657,48,2,6207.584253765874,unemployed,divorced,1,0
35,37723.99362369238,731.1669002609174,23263.68403862205,60,2,1158.0617750239867,self-employed,single,1,0
55,47845.59449445337,712.5379350651451,9900.68188880674,36,0,9242.399098221245,self-employed,single,0,0
48,38079.59698025143,717.0833182047409,19773.677169168754,60,2,10169.5785541379,unemployed,married,1,0
27,52011.481401093864,715.9736314655611,9350.206609065475,36,3,8037.2182853476825,self-employed,divorced,1,0
52,34117.27658203624,576.7173004233922,16942.172803591442,48,0,3512.0569636253203,unemployed,single,1,0
31,35101.13758823759,601.7050182562402,16074.8398798212,36,1,5237.3871787336375,unemployed,divorced,1,0
30,52466.79996990856,766.692601835013,16452.63746401285,36,1,11275.345792539052,self-employed,single,0,0
29,43327.787752045675,658.6409697951199,12293.068211071894,12,1,10124.664870444709,self-employed,single,1,0
34,33824.17628266612,532.3623445036558,17235.25320251056,36,4,12975.4763620349,self-employed,single,1,0
33,55507.08064012937,667.3555462076597,17782.54161563684,36,2,1877.9245867473046,unemployed,married,1,0
45,29668.96423074208,702.3833009334506,4985.4324039513285,24,2,1519.1508640514703,employee,divorced,1,0
22,29095.765614739765,691.9233149896166,20939.472482300425,48,1,5537.481150328436,self-employed,married,0,0
55,-2441.7321659611116,574.9704317470689,6348.585373343776,60,2,6627.583029185201,self-employed,married,0,1
27,31690.471771338292,800.9377247406043,8858.542973335097,12,2,4430.843339761749,manager,married,0,0
41,59630.750183834236,529.9524330312997,16693.78417638783,36,1,3441.2622886583767,self-employed,married,0,0
38,8915.609707413416,658.8717144130729,19185.394551792568,24,3,10069.580731316517,unemployed,married,1,1
23,25721.197896561738,788.9242282212866,16540.217028485753,24,1,4637.07163781144,self-employed,single,0,0
62,46586.028338352546,697.3325667148356,17278.922849765266,60,1,139.15432832670376,manager,single,1,0
59,6326.998391609086,716.8975655241084,7043.18668487692,60,0,601.243652257901,employee,single,0,0
61,32339.52079735353,565.7468680663892,11334.277183611393,48,0,5988.257300534006,employee,married,0,0
69,57112.948234161195,677.7637166077496,647.3951854750285,36,2,17010.609939646747,self-employed,single,1,0
31,70645.38702773483,647.0717869844042,8568.502837855624,24,0,1096.225025019285,employee,single,1,0
59,44353.69848500549,559.5964664668509,5608.66716978222,12,4,3740.5037253077608,unemployed,single,0,0
44,26102.994726383244,719.205719157997,15093.247136662854,48,3,14619.219101064158,employee,married,0,0
66,25598.068920275764,584.4410609079465,31492.902738741817,36,2,3062.8770806461234,unemployed,divorced,1,1
39,42173.61953996356,593.9260294265179,20320.84566338809,60,3,6821.8433650856205,employee,divorced,1,0
24,44214.44981747648,684.6063457667879,-714.0218661247764,36,1,12503.642890364925,employee,single,1,0
46,67868.93140087373,638.5403643483988,4376.538166495129,60,2,1194.085276384711,unemployed,married,1,0
58,54562.072788058045,663.543041892481,5908.198273308299,36,4,3762.9591119137567,unemployed,divorced,1,0
62,41261.59731832736,633.6400272984131,2713.8388400701388,12,3,3062.536265461838,self-employed,single,1,0
52,34971.89120110872,763.0448674803233,13022.656024517422,48,1,-1071.5814518687666,unemployed,married,1,0
59,85220.67563953315,575.9975482209107,16601.28906152027,60,3,11277.463782754505,self-employed,divorced,1,0
65,49398.92199993843,612.8152975835189,5949.130534353686,12,1,2658.3826461205376,manager,divorced,0,0
66,29968.724296336826,688.4937246063381,13438.691206910726,24,3,1495.0172967124317,unemployed,married,1,0
56,36630.65614612783,570.9665733087185,16541.492296013617,12,1,3222.264447718313,self-employed,divorced,1,0
60,26838.1788999535,567.42212940833,19892.83072841337,12,2,8715.325620616422,self-employed,single,0,1
57,3931.7571122441514,661.019511520251,16092.737467375438,12,2,5451.574148031524,employee,single,1,1
53,44689.76486810984,719.3882703135102,17312.807777040496,60,1,1833.334778278545,unemployed,married,1,0
56,66736.81324835971,729.8302252635403,14738.125462782962,24,3,6636.599379660211,employee,married,1,0
23,15541.64196629044,657.3391900789826,7900.613508739668,48,1,8250.378790994291,self-employed,single,0,0
29,40828.93893818527,596.2293873202138,9431.411144135938,12,0,4904.941648388972,unemployed,married,1,0
28,29396.42831293604,672.0530558107406,5740.422734325657,60,1,4060.9562845373616,self-employed,divorced,0,0
53,47822.53788354779,695.2910646969897,25490.846221297877,60,2,9063.50375352888,employee,divorced,1,0
